DataID,Temperature1,Temperature2,Humidity1,Humidity2,LDR,Pump,Heater,Date,6:07:34 PM
2233,39,25,55,41,,,,10/12/2020,6:39:20 PM
2234,33,28,44,99,,,,10/12/2020,6:39:20 PM
2235,38,20,32,65,,,,10/12/2020,6:39:20 PM
2236,37,29,33,53,,,,10/12/2020,6:39:20 PM
2237,36,20,18,48,,,,10/12/2020,6:39:21 PM
2238,33,24,20,86,,,,10/12/2020,6:39:21 PM
2239,40,25,27,64,,,,10/12/2020,6:39:21 PM
2240,37,27,59,77,,,,10/12/2020,6:39:21 PM
2241,34,21,46,66,,,,10/12/2020,6:39:22 PM
2242,33,24,40,47,,,,10/12/2020,6:39:22 PM
2243,31,24,28,66,,,,10/12/2020,6:39:22 PM
2244,34,29,11,92,,,,10/12/2020,6:39:22 PM
2245,31,30,30,62,,,,10/12/2020,6:39:23 PM
2246,35,24,59,65,,,,10/12/2020,6:39:23 PM
2247,37,30,5,56,,,,10/12/2020,6:39:23 PM
2248,36,26,16,54,,,,10/12/2020,6:39:23 PM
2249,36,27,43,97,,,,10/12/2020,6:39:23 PM
2250,30,25,59,86,,,,10/12/2020,6:39:23 PM
2251,40,20,38,55,,,,10/12/2020,6:39:23 PM
2252,40,25,48,77,,,,10/12/2020,6:39:24 PM
2253,34,29,46,58,,,,10/12/2020,6:39:24 PM
2254,32,28,44,75,,,,10/12/2020,6:39:24 PM
2255,39,27,40,57,,,,10/12/2020,6:39:24 PM
2256,37,24,45,79,,,,10/12/2020,6:39:25 PM
2257,36,29,43,80,,,,10/12/2020,6:39:25 PM
2258,35,27,56,50,,,,10/12/2020,6:39:25 PM
2259,37,28,36,99,,,,10/12/2020,6:39:25 PM
2260,30,29,16,79,,,,10/12/2020,6:39:26 PM
2261,32,21,22,81,,,,10/12/2020,6:39:26 PM
2262,40,30,23,61,,,,10/12/2020,6:39:26 PM
2263,35,30,43,76,,,,10/12/2020,6:39:26 PM
2264,40,21,9,76,,,,10/12/2020,6:39:26 PM
2265,36,25,49,81,,,,10/12/2020,6:39:27 PM
2266,40,26,50,80,,,,10/12/2020,6:39:27 PM
2267,38,27,58,83,,,,10/12/2020,6:39:27 PM
2268,37,22,56,97,,,,10/12/2020,6:39:27 PM
2269,36,25,27,68,,,,10/12/2020,6:39:28 PM
2270,31,25,24,58,,,,10/12/2020,6:39:28 PM
2271,32,29,57,92,,,,10/12/2020,6:39:28 PM
2272,39,21,51,98,,,,10/12/2020,6:39:28 PM
2273,32,30,28,71,,,,10/12/2020,6:39:28 PM
2274,31,29,59,58,,,,10/12/2020,6:39:28 PM
2275,36,27,27,87,,,,10/12/2020,6:39:29 PM
2276,33,24,51,81,,,,10/12/2020,6:39:29 PM
2277,33,24,47,89,,,,10/12/2020,6:39:29 PM
2278,33,30,42,64,,,,10/12/2020,6:39:29 PM
2279,39,24,16,99,,,,10/12/2020,6:39:29 PM
2280,37,24,14,87,,,,10/12/2020,6:39:30 PM
2281,33,25,58,69,,,,10/12/2020,6:39:30 PM
2282,39,22,31,41,,,,10/12/2020,6:39:30 PM
2283,31,25,18,65,,,,10/12/2020,6:39:30 PM
2284,35,20,28,98,,,,10/12/2020,6:39:31 PM
2285,30,20,28,40,,,,10/12/2020,6:39:31 PM
2286,34,22,31,85,,,,10/12/2020,6:39:31 PM
2287,38,27,43,66,,,,10/12/2020,6:39:31 PM
2288,39,26,42,64,,,,10/12/2020,6:39:32 PM
2289,38,26,34,93,,,,10/12/2020,6:39:32 PM
2290,33,29,47,74,,,,10/12/2020,6:39:32 PM
2291,34,26,16,59,,,,10/12/2020,6:39:32 PM
2292,38,23,51,69,,,,10/12/2020,6:39:32 PM
2293,33,24,23,46,,,,10/12/2020,6:39:33 PM
2294,36,27,29,100,,,,10/12/2020,6:39:33 PM
2295,38,26,59,55,,,,10/12/2020,6:39:33 PM
2296,32,27,46,52,,,,10/12/2020,6:39:33 PM
2297,37,23,10,44,,,,10/12/2020,6:39:33 PM
2298,33,24,43,55,,,,10/12/2020,6:39:33 PM
2299,31,27,37,85,,,,10/12/2020,6:39:34 PM
2300,38,27,34,73,,,,10/12/2020,6:39:34 PM
2301,30,24,36,40,,,,10/12/2020,6:39:34 PM
2302,40,20,8,91,,,,10/12/2020,6:39:34 PM
2303,31,20,56,96,,,,10/12/2020,6:39:35 PM
2304,34,29,31,52,,,,10/12/2020,6:39:35 PM
2305,37,25,35,86,,,,10/12/2020,6:39:35 PM
2306,34,30,23,45,,,,10/12/2020,6:39:35 PM
2307,35,20,30,47,,,,10/12/2020,6:39:35 PM
2308,30,29,6,84,,,,10/12/2020,6:39:36 PM
2309,39,21,56,82,,,,10/12/2020,6:39:36 PM
2310,38,30,58,52,,,,10/12/2020,6:39:36 PM
2311,30,24,9,86,,,,10/12/2020,6:39:36 PM
2312,36,26,45,46,,,,10/12/2020,6:39:37 PM
2313,37,24,21,88,,,,10/12/2020,6:39:37 PM
2314,36,20,22,53,,,,10/12/2020,6:39:37 PM
2315,32,26,24,65,,,,10/12/2020,6:39:37 PM
2316,37,26,32,60,,,,10/12/2020,6:39:38 PM
2317,39,21,23,58,,,,10/12/2020,6:39:38 PM
2318,31,23,21,85,,,,10/12/2020,6:39:38 PM
2319,38,20,31,81,,,,10/12/2020,6:39:38 PM
2320,30,22,36,40,,,,10/12/2020,6:39:38 PM
2321,30,20,58,45,,,,10/12/2020,6:39:38 PM
2322,38,29,51,82,,,,10/12/2020,6:39:38 PM
2323,30,25,7,57,,,,10/12/2020,6:39:39 PM
2324,34,25,9,57,,,,10/12/2020,6:39:39 PM
2325,30,20,41,99,,,,10/12/2020,6:39:39 PM
2326,32,25,10,46,,,,10/12/2020,6:39:39 PM
2327,40,27,41,40,,,,10/12/2020,6:39:40 PM
2328,31,23,32,80,,,,10/12/2020,6:39:40 PM
2329,36,27,59,62,,,,10/12/2020,6:39:40 PM
2330,39,23,57,47,,,,10/12/2020,6:39:40 PM
2331,38,27,22,85,,,,10/12/2020,6:39:41 PM
2332,37,25,24,49,,,,10/12/2020,6:39:41 PM
2333,33,28,30,73,,,,10/12/2020,6:39:41 PM
2334,31,23,60,40,,,,10/12/2020,6:39:41 PM
2335,34,30,27,45,,,,10/12/2020,6:39:41 PM
2336,39,28,27,95,,,,10/12/2020,6:39:42 PM
2337,38,27,50,48,,,,10/12/2020,6:39:42 PM
2338,35,22,43,91,,,,10/12/2020,6:39:42 PM
2339,32,20,52,49,,,,10/12/2020,6:39:42 PM
2340,30,27,6,55,,,,10/12/2020,6:39:43 PM
2341,39,20,41,96,,,,10/12/2020,6:39:43 PM
2342,32,25,50,68,,,,10/12/2020,6:39:43 PM
2343,36,24,13,73,,,,10/12/2020,6:39:43 PM
2344,35,20,27,62,,,,10/12/2020,6:39:43 PM
2345,33,29,39,72,,,,10/12/2020,6:39:43 PM
2346,35,22,23,64,,,,10/12/2020,6:39:44 PM
2347,30,30,14,65,,,,10/12/2020,6:39:44 PM
2348,32,21,50,78,,,,10/12/2020,6:39:44 PM
2349,30,28,40,50,,,,10/12/2020,6:39:44 PM
2350,40,28,21,77,,,,10/12/2020,6:39:44 PM
2351,32,25,12,98,,,,10/12/2020,6:39:45 PM
2352,32,29,18,71,,,,10/12/2020,6:39:45 PM
2353,39,28,32,91,,,,10/12/2020,6:39:45 PM
2354,39,23,21,83,,,,10/12/2020,6:39:45 PM
2355,36,25,40,74,,,,10/12/2020,6:39:46 PM
2356,39,26,20,88,,,,10/12/2020,6:39:46 PM
2357,40,21,7,81,,,,10/12/2020,6:39:46 PM
2358,32,23,35,85,,,,10/12/2020,6:39:46 PM
2359,30,30,13,48,,,,10/12/2020,6:39:47 PM
2360,38,21,20,89,,,,10/12/2020,6:39:47 PM
2361,38,26,20,78,,,,10/12/2020,6:39:48 PM
2362,39,23,60,61,,,,10/12/2020,6:39:48 PM
2363,34,27,45,59,,,,10/12/2020,6:39:48 PM
2364,39,28,35,79,,,,10/12/2020,6:39:48 PM
2365,36,29,36,96,,,,10/12/2020,6:39:48 PM
2366,34,29,35,48,,,,10/12/2020,6:39:48 PM
2367,36,22,32,98,,,,10/12/2020,6:39:48 PM
2368,36,27,35,40,,,,10/12/2020,6:39:48 PM
2369,39,22,48,83,,,,10/12/2020,6:39:48 PM
2370,31,23,14,84,,,,10/12/2020,6:39:49 PM
2371,34,26,56,77,,,,10/12/2020,6:39:49 PM
2372,34,23,46,80,,,,10/12/2020,6:39:49 PM
2373,35,23,10,61,,,,10/12/2020,6:39:49 PM
2374,39,24,22,89,,,,10/12/2020,6:39:50 PM
2375,36,24,26,77,,,,10/12/2020,6:39:50 PM
2376,36,26,17,56,,,,10/12/2020,6:39:50 PM
2377,31,28,59,72,,,,10/12/2020,6:39:50 PM
2378,33,27,38,59,,,,10/12/2020,6:39:50 PM
2379,32,21,34,64,,,,10/12/2020,6:39:51 PM
2380,36,22,53,75,,,,10/12/2020,6:39:51 PM
2381,40,28,26,94,,,,10/12/2020,6:39:51 PM
2382,36,25,7,45,,,,10/12/2020,6:39:51 PM
2383,34,29,14,86,,,,10/12/2020,6:39:52 PM
2384,32,28,27,89,,,,10/12/2020,6:39:52 PM
2385,37,24,55,81,,,,10/12/2020,6:39:52 PM
2386,38,21,52,84,,,,10/12/2020,6:39:52 PM
2387,35,21,26,86,,,,10/12/2020,6:39:53 PM
2388,39,22,48,93,,,,10/12/2020,6:39:53 PM
2389,35,25,46,91,,,,10/12/2020,6:39:53 PM
2390,35,23,16,64,,,,10/12/2020,6:39:53 PM
2391,39,22,58,69,,,,10/12/2020,6:39:53 PM
2392,36,22,54,60,,,,10/12/2020,6:39:53 PM
2393,40,20,25,91,,,,10/12/2020,6:39:53 PM
2394,38,27,36,91,,,,10/12/2020,6:39:54 PM
2395,33,27,53,53,,,,10/12/2020,6:39:54 PM
2396,37,23,13,93,,,,10/12/2020,6:39:54 PM
2397,38,26,44,77,,,,10/12/2020,6:39:54 PM
2398,35,22,33,67,,,,10/12/2020,6:39:55 PM
2399,37,28,43,66,,,,10/12/2020,6:39:55 PM
2400,39,20,54,77,,,,10/12/2020,6:39:55 PM
2401,36,26,47,88,,,,10/12/2020,6:39:55 PM
2402,36,27,50,54,,,,10/12/2020,6:39:56 PM
2403,40,23,17,47,,,,10/12/2020,6:39:56 PM
2404,31,20,5,50,,,,10/12/2020,6:39:56 PM
2405,32,22,12,93,,,,10/12/2020,6:39:56 PM
2406,36,29,13,86,,,,10/12/2020,6:39:56 PM
2407,40,27,19,51,,,,10/12/2020,6:39:57 PM
2408,32,23,60,54,,,,10/12/2020,6:39:57 PM
2409,32,26,60,91,,,,10/12/2020,6:39:57 PM
2410,31,27,19,100,,,,10/12/2020,6:39:57 PM
2411,38,21,56,48,,,,10/12/2020,6:39:58 PM
2412,38,27,48,43,,,,10/12/2020,6:39:58 PM
2413,32,27,42,95,,,,10/12/2020,6:39:58 PM
2414,35,24,14,70,,,,10/12/2020,6:39:58 PM
2415,30,23,10,95,,,,10/12/2020,6:39:58 PM
2416,39,25,40,59,,,,10/12/2020,6:39:58 PM
2417,30,27,33,66,,,,10/12/2020,6:39:59 PM
2418,39,23,9,98,,,,10/12/2020,6:39:59 PM
2419,37,24,18,49,,,,10/12/2020,6:39:59 PM
2420,36,24,10,50,,,,10/12/2020,6:39:59 PM
2421,31,29,17,58,,,,10/12/2020,6:39:59 PM
2422,40,23,55,76,,,,10/12/2020,6:40:00 PM
2423,30,29,50,91,,,,10/12/2020,6:40:00 PM
2424,32,20,54,65,,,,10/12/2020,6:40:00 PM
2425,30,21,59,48,,,,10/12/2020,6:40:00 PM
2426,32,25,10,94,,,,10/12/2020,6:40:01 PM
2427,39,23,27,63,,,,10/12/2020,6:40:01 PM
2428,38,25,21,59,,,,10/12/2020,6:40:01 PM
2429,37,30,15,88,,,,10/12/2020,6:40:02 PM
2430,40,21,14,40,,,,10/12/2020,6:40:02 PM
2431,40,30,53,72,,,,10/12/2020,6:40:02 PM
2432,40,23,45,74,,,,10/12/2020,6:40:02 PM
2433,32,24,51,68,,,,10/12/2020,6:40:02 PM
2434,31,25,60,64,,,,10/12/2020,6:40:02 PM
2435,30,20,33,97,,,,10/12/2020,6:40:03 PM
2436,35,28,45,51,,,,10/12/2020,6:40:03 PM
2437,30,30,6,59,,,,10/12/2020,6:40:03 PM
2438,36,22,6,87,,,,10/12/2020,6:40:03 PM
2439,34,22,39,57,,,,10/12/2020,6:40:03 PM
2440,34,23,54,55,,,,10/12/2020,6:40:03 PM
2441,31,30,32,70,,,,10/12/2020,6:40:04 PM
2442,30,30,8,77,,,,10/12/2020,6:40:04 PM
2443,38,29,60,73,,,,10/12/2020,6:40:04 PM
2444,31,30,31,91,,,,10/12/2020,6:40:04 PM
2445,36,21,30,88,,,,10/12/2020,6:40:05 PM
2446,39,24,10,68,,,,10/12/2020,6:40:05 PM
2447,30,28,50,53,,,,10/12/2020,6:40:05 PM
2448,40,27,47,85,,,,10/12/2020,6:40:05 PM
2449,33,29,37,98,,,,10/12/2020,6:40:05 PM
2450,37,21,20,58,,,,10/12/2020,6:40:06 PM
2451,36,25,6,91,,,,10/12/2020,6:40:06 PM
2452,35,30,33,50,,,,10/12/2020,6:40:09 PM
2453,33,22,21,52,,,,10/12/2020,6:40:09 PM
2454,39,28,34,91,,,,10/12/2020,6:40:09 PM
2455,30,28,51,72,,,,10/12/2020,6:40:09 PM
2456,30,28,42,72,,,,10/12/2020,6:40:10 PM
2457,35,20,57,97,,,,10/12/2020,6:40:10 PM
2458,33,22,16,53,,,,10/12/2020,6:40:10 PM
2459,39,29,39,51,,,,10/12/2020,6:40:10 PM
2460,32,20,48,48,,,,10/12/2020,6:40:10 PM
2461,32,30,21,97,,,,10/12/2020,6:40:10 PM
2462,30,20,11,41,,,,10/12/2020,6:40:10 PM
2463,32,23,38,85,,,,10/12/2020,6:40:10 PM
2464,34,28,10,66,,,,10/12/2020,6:40:11 PM
2465,37,30,16,98,,,,10/12/2020,6:40:11 PM
2466,38,30,60,55,,,,10/12/2020,6:40:11 PM
2467,34,22,21,70,,,,10/12/2020,6:40:11 PM
2468,40,22,50,93,,,,10/12/2020,6:40:11 PM
2469,38,28,20,51,,,,10/12/2020,6:40:12 PM
2470,35,20,36,60,,,,10/12/2020,6:40:12 PM
2471,34,27,60,79,,,,10/12/2020,6:40:12 PM
2472,34,25,52,88,,,,10/12/2020,6:40:12 PM
2473,33,23,39,74,,,,10/12/2020,6:40:12 PM
2474,36,25,33,51,,,,10/12/2020,6:40:12 PM
2475,37,28,56,95,,,,10/12/2020,6:40:12 PM
2476,32,23,12,84,,,,10/12/2020,6:40:12 PM
2477,33,29,18,49,,,,10/12/2020,6:40:13 PM
2478,31,28,27,49,,,,10/12/2020,6:40:13 PM
2479,39,24,36,79,,,,10/12/2020,6:40:13 PM
2480,34,30,40,46,,,,10/12/2020,6:40:13 PM
2481,37,25,51,55,,,,10/12/2020,6:40:13 PM
2482,35,20,53,73,,,,10/12/2020,6:40:13 PM
2483,38,26,5,71,,,,10/12/2020,6:40:13 PM
2484,31,28,33,57,,,,10/12/2020,6:40:13 PM
2485,37,28,46,73,,,,10/12/2020,6:40:14 PM
2486,31,23,21,47,,,,10/12/2020,6:40:14 PM
2487,30,20,11,58,,,,10/12/2020,6:40:14 PM
2488,35,20,15,89,,,,10/12/2020,6:40:14 PM
2489,32,24,9,90,,,,10/12/2020,6:40:14 PM
2490,35,22,45,42,,,,10/12/2020,6:40:14 PM
2491,35,28,26,100,,,,10/12/2020,6:40:14 PM
2492,40,24,21,46,,,,10/12/2020,6:40:14 PM
2493,33,23,35,85,,,,10/12/2020,6:40:15 PM
2494,40,21,17,47,,,,10/12/2020,6:40:15 PM
2495,33,29,58,89,,,,10/12/2020,6:40:15 PM
2496,31,23,33,49,,,,10/12/2020,6:40:15 PM
2497,39,29,21,80,,,,10/12/2020,6:40:16 PM
2498,34,27,14,81,,,,10/12/2020,6:40:16 PM
2499,34,26,9,77,,,,10/12/2020,6:40:16 PM
2500,30,25,36,58,,,,10/12/2020,6:40:16 PM
2501,37,25,45,40,,,,10/12/2020,6:40:17 PM
2502,39,24,33,48,,,,10/12/2020,6:40:17 PM
2503,37,21,44,59,,,,10/12/2020,6:40:17 PM
2504,38,29,25,80,,,,10/12/2020,6:40:17 PM
2505,37,23,10,81,,,,10/12/2020,6:40:17 PM
2506,38,28,28,90,,,,10/12/2020,6:40:18 PM
2507,40,24,47,82,,,,10/12/2020,6:40:18 PM
2508,33,21,30,92,,,,10/12/2020,6:40:18 PM
2509,32,29,48,50,,,,10/12/2020,6:40:18 PM
2510,33,30,53,52,,,,10/12/2020,6:40:18 PM
2511,34,21,59,90,,,,10/12/2020,6:40:18 PM
2512,36,30,25,94,,,,10/12/2020,6:40:19 PM
2513,35,27,57,43,,,,10/12/2020,6:40:19 PM
2514,30,23,31,46,,,,10/12/2020,6:40:19 PM
2515,33,22,28,99,,,,10/12/2020,6:40:19 PM
2516,39,20,53,42,,,,10/12/2020,6:40:20 PM
2517,37,24,5,87,,,,10/12/2020,6:40:20 PM
2518,35,28,56,81,,,,10/12/2020,6:40:21 PM
2519,32,26,60,72,,,,10/12/2020,6:40:21 PM
2520,34,22,46,92,,,,10/12/2020,6:40:21 PM
2521,38,24,43,53,,,,10/12/2020,6:40:22 PM
2522,31,25,26,71,,,,10/12/2020,6:40:22 PM
2523,35,23,17,52,,,,10/12/2020,6:40:22 PM
2524,32,29,24,40,,,,10/12/2020,6:40:22 PM
2525,37,20,51,64,,,,10/12/2020,6:40:22 PM
2526,34,20,46,85,,,,10/12/2020,6:40:22 PM
2527,30,28,57,71,,,,10/12/2020,6:40:23 PM
2528,36,30,55,51,,,,10/12/2020,6:40:23 PM
2529,40,27,47,75,,,,10/12/2020,6:40:23 PM
2530,33,27,31,91,,,,10/12/2020,6:40:23 PM
2531,36,24,48,72,,,,10/12/2020,6:40:24 PM
2532,32,21,26,77,,,,10/12/2020,6:40:24 PM
2533,37,25,7,58,,,,10/12/2020,6:40:24 PM
2534,35,25,12,43,,,,10/12/2020,6:40:24 PM
2535,32,27,28,77,,,,10/12/2020,6:40:24 PM
2536,35,22,35,82,,,,10/12/2020,6:40:24 PM
2537,34,24,8,95,,,,10/12/2020,6:40:24 PM
2538,32,30,35,74,,,,10/12/2020,6:40:24 PM
2539,38,20,58,67,,,,10/12/2020,6:40:25 PM
2540,40,28,23,95,,,,10/12/2020,6:40:25 PM
2541,31,21,36,55,,,,10/12/2020,6:40:25 PM
2542,34,23,15,73,,,,10/12/2020,6:40:25 PM
2543,36,28,48,68,,,,10/12/2020,6:40:25 PM
2544,37,22,7,67,,,,10/12/2020,6:40:26 PM
2545,39,29,8,90,,,,10/12/2020,6:40:26 PM
2546,36,21,26,53,,,,10/12/2020,6:40:26 PM
2547,30,22,12,60,,,,10/12/2020,6:40:26 PM
2548,34,22,5,52,,,,10/12/2020,6:40:26 PM
2549,40,27,36,67,,,,10/12/2020,6:40:27 PM
2550,34,21,24,58,,,,10/12/2020,6:40:27 PM
2551,40,28,48,79,,,,10/12/2020,6:40:27 PM
2552,34,27,31,43,,,,10/12/2020,6:40:27 PM
2553,40,21,56,79,,,,10/12/2020,6:40:28 PM
2554,36,23,14,87,,,,10/12/2020,6:40:28 PM
2555,31,23,55,47,,,,10/12/2020,6:40:28 PM
2556,38,28,58,53,,,,10/12/2020,6:40:28 PM
2557,36,28,56,57,,,,10/12/2020,6:40:28 PM
2558,37,25,57,45,,,,10/12/2020,6:40:28 PM
2559,39,25,54,87,,,,10/12/2020,6:40:29 PM
2560,40,24,21,41,,,,10/12/2020,6:40:29 PM
2561,34,30,5,89,,,,10/12/2020,6:40:29 PM
2562,36,24,19,87,,,,10/12/2020,6:40:29 PM
2563,38,21,21,72,,,,10/12/2020,6:40:29 PM
2564,30,25,28,61,,,,10/12/2020,6:40:30 PM
2565,33,21,7,63,,,,10/12/2020,6:40:30 PM
2566,34,22,43,47,,,,10/12/2020,6:40:30 PM
2567,35,20,7,56,,,,10/12/2020,6:40:30 PM
2568,35,27,37,82,,,,10/12/2020,6:40:31 PM
2569,36,22,48,58,,,,10/12/2020,6:40:31 PM
2570,40,26,18,92,,,,10/12/2020,6:40:31 PM
2571,36,24,15,49,,,,10/12/2020,6:40:31 PM
2572,31,23,19,92,,,,10/12/2020,6:40:32 PM
2573,39,24,26,70,,,,10/12/2020,6:40:32 PM
2574,32,25,26,50,,,,10/12/2020,6:40:32 PM
2575,32,26,56,69,,,,10/12/2020,6:40:32 PM
2576,40,29,44,100,,,,10/12/2020,6:40:32 PM
2577,34,26,11,89,,,,10/12/2020,6:40:33 PM
2578,30,22,28,70,,,,10/12/2020,6:40:33 PM
2579,32,24,44,79,,,,10/12/2020,6:40:33 PM
2580,37,29,38,43,,,,10/12/2020,6:40:33 PM
2581,33,21,53,76,,,,10/12/2020,6:40:33 PM
2582,40,20,29,48,,,,10/12/2020,6:40:34 PM
2583,34,28,31,72,,,,10/12/2020,6:40:34 PM
2584,38,26,21,66,,,,10/12/2020,6:40:34 PM
2585,38,25,17,41,,,,10/12/2020,6:40:34 PM
2586,34,27,51,95,,,,10/12/2020,6:40:34 PM
2587,30,28,13,40,,,,10/12/2020,6:40:35 PM
2588,33,27,11,88,,,,10/12/2020,6:40:35 PM
2589,33,21,18,59,,,,10/12/2020,6:40:35 PM
2590,34,22,6,98,,,,10/12/2020,6:40:35 PM
2591,35,25,46,68,,,,10/12/2020,6:40:35 PM
2592,33,29,32,66,,,,10/12/2020,6:40:36 PM
2593,32,22,14,95,,,,10/12/2020,6:40:36 PM
2594,38,25,25,46,,,,10/12/2020,6:40:36 PM
2595,31,21,24,91,,,,10/12/2020,6:40:36 PM
2596,39,23,17,90,,,,10/12/2020,6:40:37 PM
2597,38,28,5,63,,,,10/12/2020,6:40:37 PM
2598,32,22,50,79,,,,10/12/2020,6:40:37 PM
2599,33,27,56,44,,,,10/12/2020,6:40:37 PM
2600,31,21,60,71,,,,10/12/2020,6:40:38 PM
2601,32,23,33,46,,,,10/12/2020,6:40:38 PM
2602,30,24,25,80,,,,10/12/2020,6:40:38 PM
2603,34,22,40,78,,,,10/12/2020,6:40:38 PM
2604,39,26,23,43,,,,10/12/2020,6:40:38 PM
2605,34,20,23,58,,,,10/12/2020,6:40:38 PM
2606,35,26,48,72,,,,10/12/2020,6:40:38 PM
2607,30,21,10,62,,,,10/12/2020,6:40:39 PM
2608,39,29,40,84,,,,10/12/2020,6:40:39 PM
2609,34,28,7,48,,,,10/12/2020,6:40:39 PM
2610,35,29,9,48,,,,10/12/2020,6:40:39 PM
2611,32,26,17,83,,,,10/12/2020,6:40:40 PM
2612,37,20,5,41,,,,10/12/2020,6:40:40 PM
2613,36,22,23,65,,,,10/12/2020,6:40:40 PM
2614,32,22,47,53,,,,10/12/2020,6:40:40 PM
2615,34,27,57,96,,,,10/12/2020,6:40:41 PM
2616,36,23,15,65,,,,10/12/2020,6:40:41 PM
2617,35,28,18,85,,,,10/12/2020,6:40:41 PM
2618,32,22,32,68,,,,10/12/2020,6:40:41 PM
2619,30,29,32,60,,,,10/12/2020,6:40:41 PM
2620,33,21,28,52,,,,10/12/2020,6:40:42 PM
2621,34,29,7,63,,,,10/12/2020,6:40:42 PM
2622,37,27,48,72,,,,10/12/2020,6:40:42 PM
2623,38,30,34,44,,,,10/12/2020,6:40:42 PM
2624,39,27,35,48,,,,10/12/2020,6:40:43 PM
2625,38,25,15,48,,,,10/12/2020,6:40:43 PM
2626,39,21,53,57,,,,10/12/2020,6:40:43 PM
2627,37,26,10,100,,,,10/12/2020,6:40:43 PM
2628,37,21,29,75,,,,10/12/2020,6:40:43 PM
2629,39,20,20,50,,,,10/12/2020,6:40:43 PM
2630,35,22,39,77,,,,10/12/2020,6:40:44 PM
2631,36,26,34,71,,,,10/12/2020,6:40:44 PM
2632,40,26,38,89,,,,10/12/2020,6:40:44 PM
2633,30,29,50,41,,,,10/12/2020,6:40:44 PM
2634,34,20,39,88,,,,10/12/2020,6:40:44 PM
2635,39,20,28,84,,,,10/12/2020,6:40:45 PM
2636,39,20,32,45,,,,10/12/2020,6:40:45 PM
2637,35,20,53,51,,,,10/12/2020,6:40:45 PM
2638,37,22,56,64,,,,10/12/2020,6:40:45 PM
2639,38,30,59,88,,,,10/12/2020,6:40:46 PM
2640,33,26,19,63,,,,10/12/2020,6:40:46 PM
2641,34,24,17,74,,,,10/12/2020,6:40:46 PM
2642,30,27,38,81,,,,10/12/2020,6:40:46 PM
2643,33,20,16,93,,,,10/12/2020,6:40:47 PM
2644,30,30,58,94,,,,10/12/2020,6:40:47 PM
2645,38,27,26,80,,,,10/12/2020,6:40:47 PM
2646,31,24,20,60,,,,10/12/2020,6:40:47 PM
2647,37,23,32,93,,,,10/12/2020,6:40:47 PM
2648,38,22,55,84,,,,10/12/2020,6:40:48 PM
2649,36,24,35,74,,,,10/12/2020,6:40:48 PM
2650,36,20,50,87,,,,10/12/2020,6:40:48 PM
2651,37,21,55,42,,,,10/12/2020,6:40:48 PM
2652,30,24,44,84,,,,10/12/2020,6:40:48 PM
2653,32,20,38,64,,,,10/12/2020,6:40:49 PM
2654,32,22,34,71,,,,10/12/2020,6:40:49 PM
2655,32,30,21,45,,,,10/12/2020,6:40:49 PM
2656,30,27,56,48,,,,10/12/2020,6:40:49 PM
2657,34,26,5,69,,,,10/12/2020,6:40:49 PM
2658,33,25,24,51,,,,10/12/2020,6:40:50 PM
2659,38,30,42,85,,,,10/12/2020,6:40:50 PM
2660,40,29,60,97,,,,10/12/2020,6:40:50 PM
2661,40,25,60,80,,,,10/12/2020,6:40:50 PM
2662,40,21,58,56,,,,10/12/2020,6:40:50 PM
2663,38,21,31,73,,,,10/12/2020,6:40:51 PM
2664,40,26,53,47,,,,10/12/2020,6:40:51 PM
2665,32,20,59,53,,,,10/12/2020,6:40:51 PM
2666,35,25,6,43,,,,10/12/2020,6:40:51 PM
2667,39,29,54,44,,,,10/12/2020,6:40:52 PM
2668,40,23,56,49,,,,10/12/2020,6:40:52 PM
2669,30,21,52,100,,,,10/12/2020,6:40:52 PM
2670,33,20,31,86,,,,10/12/2020,6:40:52 PM
2671,31,23,31,88,,,,10/12/2020,6:40:53 PM
2672,37,27,40,89,,,,10/12/2020,6:40:53 PM
2673,31,30,19,57,,,,10/12/2020,6:40:53 PM
2674,33,22,21,42,,,,10/12/2020,6:40:53 PM
2675,31,27,54,88,,,,10/12/2020,6:40:53 PM
2676,33,23,49,96,,,,10/12/2020,6:40:53 PM
2677,32,28,47,52,,,,10/12/2020,6:40:54 PM
2678,34,20,35,70,,,,10/12/2020,6:40:54 PM
2679,32,27,36,79,,,,10/12/2020,6:40:54 PM
2680,34,30,14,56,,,,10/12/2020,6:40:54 PM
2681,35,30,36,63,,,,10/12/2020,6:40:54 PM
2682,34,24,56,54,,,,10/12/2020,6:40:55 PM
2683,32,25,27,99,,,,10/12/2020,6:40:55 PM
2684,32,20,50,90,,,,10/12/2020,6:40:55 PM
2685,35,28,32,85,,,,10/12/2020,6:40:55 PM
2686,30,21,48,65,,,,10/12/2020,6:40:56 PM
